corridor,event_count,ema_risk,closure_prob,severity_input
non-corridor,2391,35.53972530122799,0.109486000835771,45.592896228121674
tumkur road,369,45.238410226640326,0.03234501347708895,51.4226896752303
bellary road 1,480,49.82855641650386,0.06639004149377593,71.56053157752136
tumkur road,370,45.61911045110301,0.03225806451612903,49.04541247126715
bellary road 1,481,49.619732268265714,0.06625258799171843,47.74031493412235
orr west 1,132,45.567919059871755,0.029850746268656716,46.31222240981796
non-corridor,2392,35.502428377338646,0.10944026733500417,35.16675606233458
mysore road,578,48.96358144033344,0.09310344827586207,64.88015420717399
old madras road,207,46.67274071456943,0.03349282296650718,46.6206367577898
old madras road,208,46.667530318891465,0.03333333333333333,46.6206367577898
mysore road,579,48.88952833982967,0.09294320137693632,48.22305043529567
tumkur road,371,45.290105818442456,0.032171581769437,42.32906412449745
orr east 2,144,47.14246273021639,0.02054794520547945,45.119212017595366
bellary road 1,482,48.93179053485138,0.06611570247933884,42.74031493412235
non-corridor,2393,36.55218553960478,0.10939457202505219,46.0
bellary road 2,331,45.40337585304724,0.036036036036036036,42.02626867197016
bellary road 1,483,48.312642974778484,0.06597938144329897,42.74031493412235
non-corridor,2394,35.543524641607064,0.10934891485809682,26.465576559627575
orr north 1,220,47.96346055968,0.08558558558558559,45.40751238635165
non-corridor,2395,36.637550126380404,0.10972048393825615,46.48377948934045
bellary road 1,484,48.405016955926314,0.06584362139917696,49.23638278625672
mysore road,580,48.64231175922191,0.09278350515463918,46.41736253375209
mysore road,581,48.100385626829286,0.09262435677530018,43.22305043529567
non-corridor,2396,37.573795113742364,0.10967472894078399,46.0
mysore road,582,47.61265210767593,0.09246575342465753,43.22305043529567
bellary road 1,485,48.813546753745925,0.06570841889117043,52.49031493412236
orr west 1,133,45.14234939486638,0.02962962962962963,41.31222240981796
orr north 2,183,44.95662648676127,0.05405405405405406,45.29645037817052
non-corridor,2397,38.9007052251803,0.11004585243851604,50.84289622812168
non-corridor,2398,38.050749880749606,0.11,30.40115178087336
non-corridor,2399,37.32996451548682,0.10995418575593503,30.84289622812168
bellary road 2,332,45.065665134939536,0.03592814371257485,42.02626867197016
mysore road,583,47.14092353041519,0.09230769230769231,42.895366335068594
bellary road 1,486,48.206223571783575,0.06557377049180328,42.74031493412235
non-corridor,2400,37.65625768675031,0.10990840965861781,40.592896228121674
west of chord road,125,43.116722788236174,0.07086614173228346,41.328984059164256
non-corridor,2401,36.97492154088745,0.10986267166042447,30.84289622812168
non-corridor,2402,36.36171900961088,0.10981697171381032,30.84289622812168
non-corridor,2403,38.27554710864979,0.10977130977130978,55.50000000000001
non-corridor,2404,37.42910900862619,0.10972568578553615,29.8111661084138
tumkur road,372,45.48886457781467,0.03208556149732621,47.27769341216459
orr north 2,184,45.11531715516483,0.053763440860215055,46.54353317079684
orr north 2,185,44.7781649993494,0.053475935828877004,41.74379559701054
varthur road,58,49.50284725694444,0.13333333333333333,64.7638650514539
tumkur road,373,45.30996406870821,0.032,43.69985948675012
bellary road 1,487,48.159632708017455,0.065439672801636,47.74031493412235
irr(thanisandra road),62,44.87172149163255,0.109375,46.04403602027723
orr north 2,186,44.95470181649414,0.05319148936170213,46.54353317079684
bellary road 1,488,48.11770093062795,0.0653061224489796,47.74031493412235
non-corridor,2405,37.44548773057574,0.10968009970918155,37.592896228121674
non-corridor,2406,36.7952556230149,0.10963455149501661,30.943166654967335
mysore road,584,46.749136220903246,0.09215017064846416,43.22305043529567
non-corridor,2407,36.50001968352558,0.1095890410958904,33.842896228121674
tumkur road,374,45.212949091305056,0.031914893617021274,44.33981429467662
non-corridor,2408,36.11201981448013,0.10954356846473029,32.62002099307103
orr north 2,187,44.61358495192441,0.05291005291005291,41.54353317079684
non-corridor,2409,35.58510745584428,0.10949813355454169,30.84289622812168
mysore road,585,46.39652764234249,0.0919931856899489,43.22305043529567
non-corridor,2410,35.47538456176733,0.10945273631840796,34.48787851507477
non-corridor,2411,35.115831454913945,0.10940737670949026,31.879853493233444
magadi road,190,43.13357066392611,0.057291666666666664,41.577056469489435
bannerghata road,157,43.228413149807935,0.031446540880503145,44.26476908910008
orr east 2,145,46.565137658954285,0.02040816326530612,41.369212017595366
magadi road,191,44.49362962167027,0.05699481865284974,56.73416024136776
non-corridor,2412,35.18853793223472,0.10936205468102735,35.84289622812168
bellary road 2,333,45.261725488642604,0.03582089552238806,47.02626867197016
mysore road,586,47.25417992163781,0.09183673469387756,54.97305043529567
bellary road 1,489,49.054962330977396,0.06517311608961303,57.49031493412237
tumkur road,375,44.76598481026778,0.03183023872679045,40.74330628093232
tumkur road,376,45.01715567045746,0.031746031746031744,47.27769341216459
tumkur road,377,45.24320944462818,0.0316622691292876,47.27769341216459
bellary road 1,490,48.9234975912919,0.06504065040650407,47.74031493412235
bellary road 1,491,48.80517932557495,0.06490872210953347,47.74031493412235
bannerghata road,158,43.54785676437749,0.03125,46.42284929550352
mysore road,587,47.3510669730036,0.09168081494057725,48.22305043529567
non-corridor,2413,35.25397376182342,0.1093167701863354,35.84289622812168
magadi road,192,44.701972306452184,0.05670103092783505,46.57705646948943
orr east 2,146,46.420545094818394,0.02027027027027027,45.119212017595366
non-corridor,2414,34.81286600845324,0.10927152317880795,30.84289622812168
mysore road,588,46.938265319232805,0.09152542372881356,43.22305043529567
non-corridor,2415,35.370886399451486,0.1092263136119156,40.393069918435685
non-corridor,2416,36.43379775950634,0.10918114143920596,46.0
non-corridor,2417,37.39041798355571,0.10913600661430344,46.0
orr north 2,188,44.30657977381165,0.05263157894736842,41.54353317079684
magadi road,193,45.90519109994374,0.05641025641025641,56.73416024136776
irr(thanisandra road),63,43.98706233133802,0.1076923076923077,36.02512988868722
non-corridor,2418,38.85137618520014,0.10909090909090909,52.0
non-corridor,2419,38.00755639695872,0.1090458488228005,30.413178302785926
irr(thanisandra road),64,43.999961061077904,0.10606060606060606,44.116049628736874
bannerghata road,159,43.33535601749009,0.031055900621118012,41.42284929550352
non-corridor,2420,37.29109038007502,0.10900082576383155,30.84289622812168
bellary road 2,334,45.07167936423361,0.03571428571428571,43.361264244552665
non-corridor,2421,36.64627096487969,0.10895583986793232,30.84289622812168
non-corridor,2422,36.06593349120389,0.10891089108910891,30.84289622812168
bellary road 1,492,48.19869288642969,0.06477732793522267,42.74031493412235
orr north 1,221,47.33286574234717,0.08520179372197309,41.657512386351655
non-corridor,2423,35.08071520768803,0.1088659793814433,26.213750656045242
magadi road,194,45.47237763689831,0.05612244897959184,41.577056469489435
hennur main road,83,45.31395665908756,0.03529411764705882,44.080911648839084
non-corridor,2424,33.93388513705276,0.10882110469909316,23.61241450133532
mysore road,589,48.566743830839094,0.09306260575296109,63.22305043529568
orr west 1,134,44.759336696361544,0.029411764705882353,41.31222240981796
non-corridor,2425,33.62478624615966,0.10877626699629171,30.84289622812168
orr north 2,189,44.405275113510164,0.05235602094240838,45.29353317079684
bellary road 1,493,48.30672741921048,0.06464646464646465,49.27903821423762
old airport road,67,46.154206952732046,0.07246376811594203,44.96343622925428
non-corridor,2426,33.34659724435586,0.10873146622734761,30.84289622812168
hosur road,251,47.88282629176028,0.05533596837944664,41.7279113136061
tumkur road,378,45.22214280103931,0.031578947368421054,45.03254300873946
old madras road,209,46.1628409627813,0.03317535545023697,41.6206367577898
bellary road 1,494,47.75008617070167,0.06451612903225806,42.74031493412235
non-corridor,2427,33.096227142732445,0.10868670234664471,30.84289622812168
bannerghata road,160,43.07190958844546,0.030864197530864196,40.70089172704373
tumkur road,379,45.7925791981284,0.031496062992125984,50.92650677193019
varthur road,59,51.02894903639539,0.14754098360655737,64.7638650514539
orr east 1,180,44.042622599933765,0.08791208791208792,46.52677152145054
non-corridor,2428,33.37089405127137,0.10864197530864197,35.84289622812168
non-corridor,2429,33.6180942689564,0.1085972850678733,35.84289622812168
mysore road,590,48.86516452365215,0.0929054054054054,51.550950758969606
bellary road 1,495,47.54873301863336,0.06438631790744467,45.73655465001851
orr north 1,222,47.501668313129244,0.08482142857142858,49.020891450167916
hosur road,252,47.4939668812766,0.05511811023622047,43.99423218692339
orr north 2,190,44.61910091923883,0.052083333333333336,46.54353317079684
west of chord road,126,43.43794891532899,0.0703125,46.328984059164256
orr east 2,147,46.79041178709609,0.020134228187919462,50.11921201759537
magadi road,195,45.58284552015742,0.05583756345177665,46.57705646948943
non-corridor,2430,33.84057446487293,0.10855263157894737,35.84289622812168
non-corridor,2431,34.54918057333534,0.10850801479654747,40.92663554949704
non-corridor,2432,33.5769158334146,0.10846343467543139,24.826533174127917
mysore road,591,48.3009531148165,0.09274873524451939,43.22305043529567
non-corridor,2433,35.25749337031958,0.10882956878850103,50.38269120246437
irr(thanisandra road),65,42.5482924702812,0.1044776119402985,29.48327515311084
orr east 2,148,45.823777172130946,0.02,37.124065637444644
orr east 1,181,43.22644633440869,0.08743169398907104,35.88085994468304
non-corridor,2434,36.93174403328762,0.1087848932676519,52.0
orr east 1,182,43.555854813370104,0.08695652173913043,46.52053112402277
non-corridor,2435,36.43464564581922,0.10874025441116127,31.960760158603563
non-corridor,2436,35.87547070404946,0.10869565217391304,30.84289622812168
non-corridor,2437,34.58107821975285,0.10865108651086511,22.93154586108331
hennur main road,84,45.56565215806271,0.03488372093023256,47.83091164883908
mysore road,592,46.73230846378111,0.09259259259259259,32.6145066044626
mysore road,593,46.539249258325185,0.09243697478991597,44.801716409221896
orr east 1,183,43.35294648417815,0.08648648648648649,41.52677152145054
tumkur road,380,45.44109061953202,0.031413612565445025,42.27769341216459
orr west 1,135,44.41462526770719,0.029197080291970802,41.31222240981796
non-corridor,2438,34.50221696889912,0.10860655737704918,33.79246571121555
orr north 2,191,44.611544144394635,0.05181347150259067,44.54353317079685
mysore road,594,46.223978065840235,0.09228187919463088,43.38653733347568
bellary road 2,335,45.742138295007265,0.03560830860534125,51.77626867197016
bellary road 1,496,47.06789121018226,0.0642570281124498,42.74031493412235
west of chord road,127,42.95450044928048,0.06976744186046512,38.60346425484388
west of chord road,128,42.50511524419971,0.06923076923076923,38.46064839847273
tumkur road,381,46.50282096315476,0.031331592689295036,56.0583940557594
bellary road 2,336,45.370551332703556,0.03550295857988166,42.02626867197016
bellary road 2,337,44.5432189235994,0.035398230088495575,37.097227241662
bellary road 1,497,46.63513358257627,0.06412825651302605,42.74031493412235
orr north 1,223,48.582963097639315,0.08444444444444445,58.31461615822997
orr east 2,149,45.04995115053197,0.019867549668874173,38.0855169561411
west of chord road,129,42.70021138510975,0.06870229007633588,44.45607665330014
cbd 2,86,44.096101226789365,0.09090909090909091,35.04049781956886
magadi road,196,45.568419573922206,0.05555555555555555,45.438586057805274
non-corridor,2439,34.51128489482137,0.10856206472757067,34.59289622812168
orr east 1,184,43.670328987905386,0.08602150537634409,46.52677152145054
mysore road,595,46.66738828110426,0.09212730318257957,50.65808021848049
orr north 1,224,49.27518364930452,0.084070796460177,55.505168614291335
non-corridor,2440,34.64444602815141,0.10851760851760851,35.84289622812168
non-corridor,2441,35.73929104814844,0.10847318870241507,45.592896228121674
orr east 2,150,45.55687723723831,0.019736842105263157,50.11921201759537
bellary road 1,498,46.74565171773089,0.064,47.74031493412235
orr north 2,192,45.279743047034856,0.05154639175257732,51.29353317079685
bannerghata road,161,42.90700355915126,0.03067484662576687,41.42284929550352
non-corridor,2442,35.24965156614576,0.10842880523731588,30.84289622812168
non-corridor,2443,35.084163103293534,0.1083844580777096,33.5947669376235
varthur road,60,50.02744063790124,0.14516129032258066,41.013865051453905
tumkur road,382,46.08030820805575,0.03125,42.27769341216459
tumkur road,383,45.19971636351339,0.03116883116883117,37.27438976263215
non-corridor,2444,34.66003641577635,0.10834014717906787,30.84289622812168
non-corridor,2445,34.27832239701088,0.10829587249693502,30.84289622812168
non-corridor,2446,35.60049015730979,0.10825163398692811,47.5
west of chord road,130,42.41669596084688,0.06818181818181818,39.865057142481035
mysore road,596,45.83746251866862,0.09197324414715718,38.36813065674792
non-corridor,2447,35.22186375517799,0.10820743160473663,31.814226135991735
non-corridor,2448,36.59967737966019,0.10816326530612246,49.0
orr north 2,193,45.20612205941106,0.05128205128205128,44.54353317079685
non-corridor,2449,36.023999264506344,0.10811913504691963,30.84289622812168
mysore road,597,45.57602131033133,0.09181969949916527,43.22305043529567
non-corridor,2450,35.88088896086788,0.10807504078303426,34.59289622812168
bellary road 1,499,46.63163443045987,0.06387225548902195,45.60547884502068
non-corridor,2451,35.636082504123955,0.10803098247044435,33.43282439342866
non-corridor,2452,35.156763876523726,0.10798696006519967,30.84289622812168
non-corridor,2453,36.588831282074466,0.10835030549898167,49.4774379320311
hennur main road,85,45.417178107140344,0.034482758620689655,44.080911648839084
bellary road 1,500,46.24250248082612,0.06374501992031872,42.74031493412235
